,Unnamed: 0,image_path,description,occasion
1842,1842,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/123.jpg,a black shirt with a white rabbit face on it,General
1843,1843,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/319.jpg,a blue shirt with white stripes on the sleeves,General
1844,1844,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/441.jpg,a red tshirt with the words toca do,General
1845,1845,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/94.jpg,a pink shirt with a blue belt,General
1846,1846,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/80.jpg,a red background,General
1847,1847,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/221.jpg,a white tshirt with pink and blue flowers,General
1848,1848,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/219.jpg,a white floral top with pink and blue flowers,General
1849,1849,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/262.jpg,a brown and black shirt with a yellow and black logo,General
1850,1850,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/179.jpg,a blue shirt hanging on a wall,General
1851,1851,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/147.jpg,a white shirt with red hearts on it,General
1852,1852,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/357.jpg,a black shirt with the words roy over it,General
1853,1853,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/461.jpg,sesame sesame sesame sesame sesame sesame sesame sesame sesame sesame sesame sesame sesame sesame sesame sesame sesame sesame sesame sesame,General
1854,1854,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/425.jpg,a black tshirt with a tattoo design on the front,General
1855,1855,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/241.jpg,a white blouse with orange and blue flowers,General
1856,1856,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/430.jpg,a black tshirt with a cartoon character on it,General
1857,1857,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/409.jpg,anti social club tshirt,General
1858,1858,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/230.jpg,a white top with pink flowers on it,General
1859,1859,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/93.jpg,a white shirt with a picture of a leopard on it,General
1860,1860,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/38.jpg,a yellow tshirt hanging on a hanger,General
1861,1861,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/T-shirt/355.jpg,a white tshirt with a teddy bear wearing a top hat and a top hat,General
1862,1862,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/208.jpg,a white hoodie with purple letters on it,General
1863,1863,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/333.jpg,a pink and grey hoodie with the words ' sweet girls ' on it,General
1864,1864,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/45.jpg,a black hoodie with a red and orange logo,General
1865,1865,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/369.jpg,a green hoodie with the word ' s on it,General
1866,1866,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/56.jpg,a grey zip up hoodie with a black zipper,General
1867,1867,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/89.jpg,a white and black hoodie with a black hoodie on the hood,General
1868,1868,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/20.jpg,the north hoodie,General
1869,1869,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/275.jpg,a white hoodie with floral print on the front,General
1870,1870,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/212.jpg,a grey and black striped sweater hanging on a white wall,General
1871,1871,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/239.jpg,a black lion face with yellow flames on it ' s face,General
1872,1872,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/58.jpg,a grey sweatshirt with a white logo on the front,General
1873,1873,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/150.jpg,gap zip hoodie - purple,General
1874,1874,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/6.jpg,a grey hoodie with the tommy hier logo on it,General
1875,1875,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/109.jpg,a blue hoodie with the word ' d ew ' on it,General
1876,1876,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/149.jpg,adidas hoodie orange / blue,General
1877,1877,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/187.jpg,a grey hoodie with the word element on it,General
1878,1878,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/436.jpg,a yellow hoodie with a black logo on the front,General
1879,1879,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/76.jpg,a black hoodie with a white logo on it,General
1880,1880,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/355.jpg,a purple fleeie jacket with a hoodie on it,General
1881,1881,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/71.jpg,a red and black hoodie with the word hu on it,General
1882,1882,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/342.jpg,a grey hoodie with a teddy bear on it,General
1883,1883,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/429.jpg,nike zip hoodie jacket,General
1884,1884,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/377.jpg,puer black leather jacket,General
1885,1885,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/272.jpg,a black wolf with a crescent and moon on the hoodie,General
1886,1886,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/270.jpg,a blue hoodie with a car on it,General
1887,1887,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/182.jpg,gap pink hoodie sweatshirt,General
1888,1888,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/215.jpg,a c crew neck sweatshirt,General
1889,1889,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/185.jpg,a pink hoodie with the word love united on it,General
1890,1890,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/243.jpg,adidas black hoodie jacket,General
1891,1891,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/153.jpg,a navy jacket with white letters on the front and a grey hoodie on the back,General
1892,1892,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/189.jpg,a white sweatshirt with the word new york on it,General
1893,1893,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/143.jpg,a white hoodie with pink letters and a pink hoodie,General
1894,1894,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/327.jpg,a black and white striped hoodie with a hoodie on the back,General
1895,1895,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/253.jpg,a blue and white zip hoodie with a white hoodie,General
1896,1896,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/343.jpg,a maroon hoodie with the word ' love ' on it,General
1897,1897,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/115.jpg,a grey hoodie with a black and white drawing of a square,General
1898,1898,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/131.jpg,a navy hoodie with the word ga on it,General
1899,1899,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/446.jpg,captain america hoodie,General
1900,1900,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/425.jpg,a gray and green hoodie with the word ' girls ' on it,General
1901,1901,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/5.jpg,a ff flee quarter zip sweatshirt,General
1902,1902,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/366.jpg,a grey sweatshirt with a red and black patch on the front,General
1903,1903,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/151.jpg,a blue hoodie with the number 3 on it,General
1904,1904,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/426.jpg,a pink sweater with a heart on it,General
1905,1905,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/8.jpg,black and white hoodie,General
1906,1906,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/440.jpg,a white hoodedie with a black cat face,General
1907,1907,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/260.jpg,a grey hoodie with a football on it,General
1908,1908,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/202.jpg,a red sweatshirt with the word ok on it,General
1909,1909,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/84.jpg,a grey hoodie with a white hoodie on it,General
1910,1910,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/237.jpg,a brown jacket with a hood on it,General
1911,1911,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/273.jpg,a striped jacket with a hoodie on the front,General
1912,1912,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/286.jpg,a black and grey sweater with the word ' vibe ' on it,General
1913,1913,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/283.jpg,a white sweatshirt with pink ears on it,General
1914,1914,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/85.jpg,a grey hoodie with a black hoodie on the front,General
1915,1915,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/359.jpg,adidas hoodie grey / black / red,General
1916,1916,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/67.jpg,a blue hoodie on grass,General
1917,1917,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/265.jpg,a grey zip hoodie with a red and white stripe,General
1918,1918,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/289.jpg,a white and black hoodie with a painting of a woman,General
1919,1919,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/118.jpg,a yellow hoodie with a rose embroidered on the side,General
1920,1920,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/361.jpg,a white jacket with a hood and zipper,General
1921,1921,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/82.jpg,a white nike hoodie with the word nike on it,General
1922,1922,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/443.jpg,tommy ' s sweaters - tommy ' s sweaters,General
1923,1923,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/295.jpg,a grey and blue striped hoodie,General
1924,1924,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/176.jpg,a navy sweater with a white logo on the chest,General
1925,1925,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/279.jpg,a black and orange hoodedie with a hoodie on it,General
1926,1926,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/30.jpg,gap hoodie sweatshirt in brown,General
1927,1927,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/97.jpg,a grey jacket hanging on a wall,General
1928,1928,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/334.jpg,a pink zip hoodie with a white logo on the front,General
1929,1929,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/106.jpg,a gray jacket hanging on a wall,General
1930,1930,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/163.jpg,a maroon sweatshirt with a unicorn on it,General
1931,1931,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/113.jpg,a black hoodie hanging on a wall,General
1932,1932,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/160.jpg,a grey hoodie with green shamrock on the front,General
1933,1933,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/38.jpg,a black hoodie with a blue and red stripeing pattern on the hoodie,General
1934,1934,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/349.jpg,a green jacket hanging on a white wall,General
1935,1935,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/328.jpg,a gray hoodie with a hoodie on it,General
1936,1936,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/211.jpg,ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph,General
1937,1937,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/42.jpg,the nike sweatshirt in blue with white stars on it,General
1938,1938,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/291.jpg,the north face flee jacket,General
1939,1939,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/197.jpg,"a teal green hoodie with the words, ' be the angel '",General
1940,1940,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/33.jpg,a black and white hoodie with a zipper,General
1941,1941,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/10.jpg,a white hoodie with the words tommy nyc on it,General
1942,1942,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/234.jpg,a purple and white hoodie with a black hoodie,General
1943,1943,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/178.jpg,"a grey hoodie with the words, i ' m ' n ' n ' n ' n '",General
1944,1944,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/54.jpg,a brown hoodie with the word gap on it,General
1945,1945,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/271.jpg,ariel sweatshirt with ariel the mermaid,General
1946,1946,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/251.jpg,a grey and blue striped hoodie,General
1947,1947,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/130.jpg,a navy sweatshirt with a pink crown on the front,General
1948,1948,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/62.jpg,a pink hoodie with the words ' wake ' on it,General
1949,1949,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/278.jpg,a green hoodie sweatshirt with a hoodie on the front,General
1950,1950,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/156.jpg,a gray hoodie with the words ' love ' on it,General
1951,1951,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/380.jpg,a black sweater with the word cruel on it,General
1952,1952,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/120.jpg,make your journey hoodie,General
1953,1953,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/456.jpg,a black jacket with a fur hood and a purple lining,General
1954,1954,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/35.jpg,a black sweater with yellow and white stripes,General
1955,1955,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/290.jpg,a black hoodie with a red hoodie on it,General
1956,1956,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/61.jpg,polo ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph,General
1957,1957,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/190.jpg,a green hoodie with a white hoodie on it,General
1958,1958,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/124.jpg,a black sweatshirt with roses on the sleeves,General
1959,1959,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/441.jpg,nike hoodie green / black size m,General
1960,1960,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/353.jpg,a red zipped hoodie with the word hir on it,General
1961,1961,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/191.jpg,a green hoodie sweatshirt with a white background,General
1962,1962,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/427.jpg,the hoodie is available in grey and black,General
1963,1963,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/59.jpg,a red hoodie with the word ' m ' on it,General
1964,1964,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/379.jpg,a small child ' s tiger costume,General
1965,1965,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/73.jpg,a grey hoodie with the word ' love ' written on it,General
1966,1966,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/313.jpg,a black hoodie with a red hoodie on it,General
1967,1967,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/188.jpg,a red and black striped hoodie with a cartoon face,General
1968,1968,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/274.jpg,a yellow and brown puffer jacket,General
1969,1969,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/98.jpg,a grey hoodie with a white tag on it,General
1970,1970,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/375.jpg,a grey and blue hoodie with a triangle on the front,General
1971,1971,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/396.jpg,a blue and black hoodie with the word fn on it,General
1972,1972,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/41.jpg,a black hoodie with a hoodie on it,General
1973,1973,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/248.jpg,a navy and white striped sweater with a grey and white stripe,General
1974,1974,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/123.jpg,a black hoodie with the word ' s up on it,General
1975,1975,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/230.jpg,a black hoodie with the nba logo on it,General
1976,1976,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/408.jpg,a blue superman hoodie with a red superman logo on the hoodie,General
1977,1977,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/256.jpg,gap zip hoodie red,General
1978,1978,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/247.jpg,hb black sweatshirt with white letters,General
1979,1979,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/94.jpg,a grey hoodie with a red bull logo on it,General
1980,1980,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/362.jpg,a yellow hoodie with a white background,General
1981,1981,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/60.jpg,adidas black hoodie sweatshirt,General
1982,1982,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/221.jpg,a blue and gray hoodie with the word ' s on it,General
1983,1983,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/167.jpg,a grey and black sweatshirt with the words bts on it,General
1984,1984,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/57.jpg,a white hoodie with a red and black bird on it,General
1985,1985,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/227.jpg,a grey hoodie with the word hollis on it,General
1986,1986,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/112.jpg,a white sweatshirt with the word ' pu ' on it,General
1987,1987,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/372.jpg,a pink hoodie with the word hir on it,General
1988,1988,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/388.jpg,hollis & sons vintage turquoise blue sweatshirt jacket,General
1989,1989,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/193.jpg,a grey and orange hoodie with a black and orange stripe,General
1990,1990,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/374.jpg,a pink hoodie with the words athenge brown on it,General
1991,1991,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/452.jpg,a black zip hoodie with the word lam on it,General
1992,1992,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/152.jpg,a superman hoodie with a superman logo on it,General
1993,1993,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/368.jpg,tommy hier hoodie navy,General
1994,1994,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/192.jpg,a blue sweatshirt with the words bitch on it,General
1995,1995,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/412.jpg,nike paris saint - germain hoodie,General
1996,1996,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/91.jpg,a black hoodie with the words ' new york ' on it,General
1997,1997,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/9.jpg,a blue hoodie with a black and brown logo,General
1998,1998,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/101.jpg,a brown hoodie with pink letters on the front,General
1999,1999,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/99.jpg,a red hoodie with a black zipper on the front,General
2000,2000,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/382.jpg,a couple of cats with a heart in their hands,General
2001,2001,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/311.jpg,a navy hoodie with a hoodie on the front,General
2002,2002,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/241.jpg,a grey and white striped zip hoodie with the word ' ho ho ho ho ho ho ho ho,General
2003,2003,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/397.jpg,a blue sweatshirt with the word love on it,General
2004,2004,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/37.jpg,pu pu sweat jacket,General
2005,2005,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/340.jpg,a black floral hoodie with a number 5 on the front,General
2006,2006,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/435.jpg,the hoodie is available in navy and white,General
2007,2007,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/1.jpg,a grey hoodie with the word ' s on it,General
2008,2008,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/177.jpg,a maroon hoodie with a blue and red hoodie,General
2009,2009,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/186.jpg,a pink hoodie jacket with a zipper,General
2010,2010,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/358.jpg,a black and grey jacket with a white and black logo,General
2011,2011,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Warm clothes/69.jpg,a red and black plaidered jacket with a hoodie,General
